emoji_level,font_file,cp_seq,supported
5.0,api_level/29/NotoColorEmoji.ttf,"(129498, 127995, 8205, 9794)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129498, 127996, 8205, 9794)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129498, 127997, 8205, 9794)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129498, 127998, 8205, 9794)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129498, 127999, 8205, 9794)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129498, 8205, 9792)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129498, 127995, 8205, 9792)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129498, 127996, 8205, 9792)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129498, 127997, 8205, 9792)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129498, 127998, 8205, 9792)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129498, 127999, 8205, 9792)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129499, 127995)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129499, 127996)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129499, 127997)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129499, 127998)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129499, 127999)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129499, 8205, 9794)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129499, 127995, 8205, 9794)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129499, 127996, 8205, 9794)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129499, 127997, 8205, 9794)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129499, 127998, 8205, 9794)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129499, 127999, 8205, 9794)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129499, 8205, 9792)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129499, 127995, 8205, 9792)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129499, 127996, 8205, 9792)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129499, 127997, 8205, 9792)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129499, 127998, 8205, 9792)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129499, 127999, 8205, 9792)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129500, 127995)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129500, 127996)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129500, 127997)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129500, 127998)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129500, 127999)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129500, 8205, 9794)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129500, 127995, 8205, 9794)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129500, 127996, 8205, 9794)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129500, 127997, 8205, 9794)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129500, 127998, 8205, 9794)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129500, 127999, 8205, 9794)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129500, 8205, 9792)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129500, 127995, 8205, 9792)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129500, 127996, 8205, 9792)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129500, 127997, 8205, 9792)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129500, 127998, 8205, 9792)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129500, 127999, 8205, 9792)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129501, 127995)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129501, 127996)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129501, 127997)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129501, 127998)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129501, 127999)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129501, 8205, 9794)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129501, 127995, 8205, 9794)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129501, 127996, 8205, 9794)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129501, 127997, 8205, 9794)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129501, 127998, 8205, 9794)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129501, 127999, 8205, 9794)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129501, 8205, 9792)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129501, 127995, 8205, 9792)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129501, 127996, 8205, 9792)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129501, 127997, 8205, 9792)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129501, 127998, 8205, 9792)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129501, 127999, 8205, 9792)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129502, 8205, 9794)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129502, 8205, 9792)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129503, 8205, 9794)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129503, 8205, 9792)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129494, 127995)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129494, 127996)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129494, 127997)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129494, 127998)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129494, 127999)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129494, 8205, 9794)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129494, 127995, 8205, 9794)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129494, 127996, 8205, 9794)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129494, 127997, 8205, 9794)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129494, 127998, 8205, 9794)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129494, 127999, 8205, 9794)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129494, 8205, 9792)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129494, 127995, 8205, 9792)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129494, 127996, 8205, 9792)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129494, 127997, 8205, 9792)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129494, 127998, 8205, 9792)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129494, 127999, 8205, 9792)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129495, 127995)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129495, 127996)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129495, 127997)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129495, 127998)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129495, 127999)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129495, 8205, 9794)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129495, 127995, 8205, 9794)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129495, 127996, 8205, 9794)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129495, 127997, 8205, 9794)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129495, 127998, 8205, 9794)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129495, 127999, 8205, 9794)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129495, 8205, 9792)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129495, 127995, 8205, 9792)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129495, 127996, 8205, 9792)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129495, 127997, 8205, 9792)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129495, 127998, 8205, 9792)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129495, 127999, 8205, 9792)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129496, 127995)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129496, 127996)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129496, 127997)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129496, 127998)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129496, 127999)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129496, 8205, 9794)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129496, 127995, 8205, 9794)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129496, 127996, 8205, 9794)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129496, 127997, 8205, 9794)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129496, 127998, 8205, 9794)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129496, 127999, 8205, 9794)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129496, 8205, 9792)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129496, 127995, 8205, 9792)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129496, 127996, 8205, 9792)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129496, 127997, 8205, 9792)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129496, 127998, 8205, 9792)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(129496, 127999, 8205, 9792)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(127988, 917607, 917602, 917605, 917614, 917607, 917631)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(127988, 917607, 917602, 917619, 917603, 917620, 917631)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(127988, 917607, 917602, 917623, 917612, 917619, 917631)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(35, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(35, 65039)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(42, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(42, 65039)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(48, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(48, 65039)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(49, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(49, 65039)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(50, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(50, 65039)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(51, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(51, 65039)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(52, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(52, 65039)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(53, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(53, 65039)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(54, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(54, 65039)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(55, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(55, 65039)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(56, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(56, 65039)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(57, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(57, 65039)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(169, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(174, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(8252, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(8265, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(8482, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(8505, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(8596, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(8597, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(8598, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(8599, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(8600, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(8601, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(8617, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(8618, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(8986, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(8986, 65039)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(8987, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(8987, 65039)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9000, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9167, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9193, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9193, 65039)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9194, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9194, 65039)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9197, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9198, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9199, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9201, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9202, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9203, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9203, 65039)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9208, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9209, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9210, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9410, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9642, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9643, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9654, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9664, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9723, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9724, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9725, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9725, 65039)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9726, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9726, 65039)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9728, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9729, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9730, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9731, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9732, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9742, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9745, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9748, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9748, 65039)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9749, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9749, 65039)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9752, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9757, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9760, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9762, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9763, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9766, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9770, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9774, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9775, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9784, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9785, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9786, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9792, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9794, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9800, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9800, 65039)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9801, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9801, 65039)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9802, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9802, 65039)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9803, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9803, 65039)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9804, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9804, 65039)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9805, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9805, 65039)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9806, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9806, 65039)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9807, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9807, 65039)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9808, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9808, 65039)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9809, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9809, 65039)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9810, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9810, 65039)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9811, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9811, 65039)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9824, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9827, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9829, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9830, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9832, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9851, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9855, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9855, 65039)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9874, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9875, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9875, 65039)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9876, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9877, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9878, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9879, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9881, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9883, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9884, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9888, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9889, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9889, 65039)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9898, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9898, 65039)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9899, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9899, 65039)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9904, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9905, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9917, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9917, 65039)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9918, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9918, 65039)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9924, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9924, 65039)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9925, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9925, 65039)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9928, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9935, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9937, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9939, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9940, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9940, 65039)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9961, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9962, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9962, 65039)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9968, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9969, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9970, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9970, 65039)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9971, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9971, 65039)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9972, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9973, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9973, 65039)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9975, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9976, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9977, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9978, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9978, 65039)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9981, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9981, 65039)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9986, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9992, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9993, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9996, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9997, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(9999, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(10002, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(10004, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(10006, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(10013, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(10017, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(10035, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(10036, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(10052, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(10055, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(10067, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(10067, 65039)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(10071, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(10071, 65039)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(10083, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(10084, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(10145, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(10548, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(10549, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(11013, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(11014, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(11015, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(11035, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(11035, 65039)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(11036, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(11036, 65039)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(11088, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(11088, 65039)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(11093, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(11093, 65039)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(12336, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(12349, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(12951, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(12953, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(126980, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(126980, 65039)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(127344, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(127345, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(127358, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(127359, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(127490, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(127514, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(127514, 65039)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(127535, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(127535, 65039)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(127543, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(127757, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(127757, 65039)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(127758, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(127758, 65039)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(127759, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(127759, 65039)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(127765, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(127765, 65039)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(127772, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(127772, 65039)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(127777, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(127780, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(127781, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(127782, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(127783, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(127784, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(127785, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(127786, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(127787, 65038)",True
5.0,api_level/29/NotoColorEmoji.ttf,"(127788, 65038)",True
